Timestamp    | Direction  | Target   | Bytes | Payload Data
4.874180     | IN         | 8.3      | 5     | fd fd fd 46 fd
4.882382     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.883239     | IN         | 8.3      | 5     | fd fd 28 48 fd
4.891176     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.892308     | IN         | 8.3      | 5     | fd fd 28 4b fd
4.900508     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.901175     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.902286     | IN         | 8.3      | 5     | fd fd fd 4e fd
4.909315     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.910216     | IN         | 8.3      | 5     | fd fd 28 51 fd
4.918149     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.919286     | IN         | 8.3      | 5     | fd fd 28 54 fd
4.927217     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.928344     | IN         | 8.3      | 5     | fd fd 28 58 fd
4.936525     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.937176     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.938321     | IN         | 8.3      | 5     | fd fd fd 5a fd
4.945111     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.945572     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.946242     | IN         | 8.3      | 5     | fd fd fd 5a fd
4.954399     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.955320     | IN         | 8.3      | 5     | fd fd 28 5e fd
4.963237     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.964165     | IN         | 8.3      | 5     | fd fd 28 60 fd
4.972312     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.973237     | IN         | 8.3      | 5     | fd fd 28 64 fd
4.981401     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.982282     | IN         | 8.3      | 5     | fd fd 28 66 fd
4.990009     | IN         | 8.3      | 5     | fd fd fd b0 fd
4.990438     | IN         | 8.3      | 5     | fd fd fd 28 fd
4.991363     | IN         | 8.3      | 5     | fd fd fd 6a fd
4.999316     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.000189     | IN         | 8.3      | 5     | fd fd 28 6e fd
5.008114     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.008564     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.009278     | IN         | 8.3      | 5     | fd fd fd 6c fd
5.017408     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.018312     | IN         | 8.3      | 5     | fd fd 28 6e fd
5.026244     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.027180     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.028283     | IN         | 8.3      | 5     | fd fd fd 6c fd
5.035097     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.035534     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.036240     | IN         | 8.3      | 5     | fd fd fd 6c fd
5.040118     | IN         | 8.3      | 5     | fd fd fd 90 fd
5.040528     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.041213     | IN         | 8.3      | 5     | fd fd fd 00 fd
5.044155     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.045292     | IN         | 8.3      | 5     | fd fd 28 6b fd
5.053450     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.054348     | IN         | 8.3      | 5     | fd fd 28 6e fd
5.062279     | IN         | 8.3      | 5     | fd fd fd b0 fd
